FilePath,SegmentPath,BottlenoseDolphin,CommonDolphin,Grampus_Risso'sDolphin,HarborPorpoise,KillerWhale,Long_FinnedPilotWhale,StripedDolphin,Background
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500305H_0_1.16.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500305H_0_1.16.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_36.0_39.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_36.0_39.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_39.0_42.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_39.0_42.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801300P_0_1.88.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801300P_0_1.88.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702602J_0_2.22.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702602J_0_2.22.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_24.0_27.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_24.0_27.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013018_0_1.65.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013018_0_1.65.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003024_0_1.69.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003024_0_1.69.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801302H_0_2.92.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801302H_0_2.92.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026046_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026046_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013010_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013010_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702603R_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702603R_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013010_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013010_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500302N_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500302N_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700300P_0_2.23.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700300P_0_2.23.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700301I_0_2.48.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700301I_0_2.48.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_33.0_36.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_33.0_36.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604P_0_2.68.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604P_0_2.68.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702601C_0_1.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702601C_0_1.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/6302100A_0_0.64.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/6302100A_0_0.64.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404L_0_1.85.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404L_0_1.85.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801302N_0_1.49.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801302N_0_1.49.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801302J_0_1.17.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801302J_0_1.17.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_45.0_48.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_45.0_48.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600O_0_1.29.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600O_0_1.29.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026030_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026030_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404F_0_1.27.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404F_0_1.27.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801403J_0_2.79.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801403J_0_2.79.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/6302100F_0_1.38.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/6302100F_0_1.38.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301I_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301I_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013012_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013012_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500304P_0_0.41.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500304P_0_0.41.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58014041_0_1.19.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58014041_0_1.19.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604G_0_1.9.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604G_0_1.9.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301K_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301K_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003026_0_0.64.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003026_0_0.64.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702701Q_0_1.41.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702701Q_0_1.41.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026019_0_2.28.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026019_0_2.28.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/63021006_0_1.05.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/63021006_0_1.05.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801403F_0_1.3.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801403F_0_1.3.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500303K_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500303K_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604U_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604U_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801300I_0_1.5.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801300I_0_1.5.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702605L_0_0.55.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702605L_0_0.55.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003004_0_1.42.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003004_0_1.42.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702606T_0_1.47.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702606T_0_1.47.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/75003042_0_1.74.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/75003042_0_1.74.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700301W_0_2.73.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700301W_0_2.73.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702602Y_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702602Y_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026043_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026043_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801402H_0_1.41.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801402H_0_1.41.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_18.0_21.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_18.0_21.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702603L_6.0_9.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702603L_6.0_9.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003013_0_0.81.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003013_0_0.81.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700300Q_0_0.45.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700300Q_0_0.45.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_27.0_30.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_27.0_30.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026047_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026047_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026047_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026047_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/61030006_0_1.42.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/61030006_0_1.42.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301I_6.0_9.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301I_6.0_9.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604E_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702604E_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301K_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301K_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58014018_0_1.84.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58014018_0_1.84.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026043_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026043_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58014032_0_2.11.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58014032_0_2.11.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600S_0_2.8.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600S_0_2.8.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500304X_0_0.36.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500304X_0_0.36.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801401A_0_1.1.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801401A_0_1.1.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702605D_0_1.62.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702605D_0_1.62.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_12.0_15.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_12.0_15.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026075_0_2.23.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026075_0_2.23.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600Q_0_0.87.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600Q_0_0.87.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702701X_0_0.73.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702701X_0_0.73.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600X_0_1.52.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600X_0_1.52.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301I_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801301I_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026029_0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026029_0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_15.0_18.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801404R_15.0_18.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801400M_0_2.07.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801400M_0_2.07.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801402V_0_2.71.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5801402V_0_2.71.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013007_0_2.23.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/58013007_0_2.23.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702601S_0_0.98.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702601S_0_0.98.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500305G_0_1.33.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500305G_0_1.33.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003018_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/87003018_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700302N_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/8700302N_0.0_3.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026030_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026030_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600K_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702600K_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500303R_0_2.91.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500303R_0_2.91.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500303M_0_2.04.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/7500303M_0_2.04.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702602Y_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/5702602Y_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/6103000B_0_1.42.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/6103000B_0_1.42.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026065_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/CommonDolphin/57026065_3.0_6.0.wav,0,1,0,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420101Z_0_0.36.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420101Z_0_0.36.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030023_0_2.61.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030023_0_2.61.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8500900S_0_0.38.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8500900S_0_0.38.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030005_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030005_3.0_6.0.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/87004002_0_0.62.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/87004002_0_0.62.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400K_0_0.46.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400K_0_0.46.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59029012_0_0.33.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59029012_0_0.33.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903001E_0_1.06.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903001E_0_1.06.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103D_0_0.35.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103D_0_0.35.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201029_0_0.38.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201029_0_0.38.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8500900H_0_0.63.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8500900H_0_0.63.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201032_0_1.47.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201032_0_1.47.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400Q_0_0.57.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400Q_0_0.57.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/63029002_0_0.55.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/63029002_0_0.55.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201017_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201017_0.0_3.0.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002Y_0_1.14.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002Y_0_1.14.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103N_0_1.41.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103N_0_1.41.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201023_0_0.47.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201023_0_0.47.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5902900A_0_0.68.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5902900A_0_0.68.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030029_0_0.57.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030029_0_0.57.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400A_0_1.29.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400A_0_1.29.wav,0,0,1,0,0,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903000B_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903000B_3.0_6.0.wav,0,0,1,0,0,0,0,0
