file,start_time,end_time,BottlenoseDolphin,CommonDolphin,Grampus_Risso'sDolphin,HarborPorpoise,KillerWhale,Long_FinnedPilotWhale,StripedDolphin,Background
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_57.0_60.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/5600600D_0_0.77.wav,0,0.7685808580858086,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420104I_0_0.41.wav,0,0.4095378151260504,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_66.0_69.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/94201052_0_1.32.wav,0,1.3152100840336134,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/94201076_0_0.26.wav,0,0.2560924369747899,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_126.0_129.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_282.0_285.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_192.0_195.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_306.0_309.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/5600600B_0_1.45.wav,0,1.452805280528053,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_171.0_174.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_60.0_63.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_33.0_36.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_9.0_12.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_90.0_93.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_111.0_114.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/84228006_0_1.2.wav,0,1.1953125,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_303.0_306.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_258.0_261.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_192.0_195.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_63.0_66.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106V_0_0.66.wav,0,0.6619747899159664,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_60.0_63.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420107I_0_0.79.wav,0,0.7924369747899159,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_288.0_291.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_153.0_156.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_120.0_123.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420104N_0_0.54.wav,0,0.5412605042016807,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_216.0_219.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_141.0_144.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_216.0_219.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_300.0_303.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_48.0_51.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_219.0_222.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_0.0_3.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106A_0_1.24.wav,0,1.239579831932773,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_225.0_228.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/84228A06_0_1.12.wav,0,1.125,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_156.0_159.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/89514005_0_1.88.wav,0,1.875,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_318.0_321.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_126.0_129.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_237.0_240.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/89514018_0_1.3.wav,0,1.303125,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_165.0_168.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_96.0_99.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/89506001_0_0.71.wav,0,0.71015625,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_240.0_243.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420105V_0_0.74.wav,0,0.7415546218487395,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_153.0_156.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_18.0_21.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_60.0_63.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/94201069_0_0.5.wav,0,0.5029411764705882,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_315.0_318.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_108.0_111.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_165.0_168.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_105.0_108.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_150.0_153.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_312.0_315.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420104S_0_0.73.wav,0,0.727563025210084,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106M_0_0.56.wav,0,0.562016806722689,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_75.0_78.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_231.0_234.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_204.0_207.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/94201063_0_1.64.wav,0,1.640294117647059,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420104A_0_1.17.wav,0,1.1711344537815127,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/84228A0F_0_1.12.wav,0,1.125,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_162.0_165.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420104H_0_0.58.wav,0,0.5802521008403362,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_228.0_231.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_243.0_246.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_207.0_210.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_267.0_270.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_216.0_219.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106E_0_2.5.wav,0,2.501596638655462,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_270.0_273.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_297.0_300.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_12.0_15.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_150.0_153.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420105B_0_1.69.wav,0,1.685987394957983,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_87.0_90.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_309.0_312.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_45.0_48.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_285.0_288.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_96.0_99.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420105T_0_0.7.wav,0,0.6995798319327731,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420105Z_0_0.85.wav,0,0.8470588235294118,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_15.0_18.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106N_0_1.3.wav,0,1.2988235294117647,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_99.0_102.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_258.0_261.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/94201049_0_1.37.wav,0,1.369747899159664,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_51.0_54.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/84228A0A_0_1.88.wav,0,1.875,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_150.0_153.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420105F_0_1.13.wav,0,1.1333193277310925,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_255.0_258.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_294.0_297.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_309.0_312.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_231.0_234.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_291.0_294.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_36.0_39.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/89506004_0_0.71.wav,0,0.71015625,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_249.0_252.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_270.0_273.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_132.0_135.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420107G_0_0.36.wav,0,0.357563025210084,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106Z_0_0.29.wav,0,0.2850840336134453,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033004_111.0_114.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_81.0_84.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106Y_0_0.22.wav,0,0.2174369747899159,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_144.0_147.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/9420106B_0_1.28.wav,0,1.2839495798319327,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033005_204.0_207.0.wav,0,3.0,True,False,False,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/BottlenoseDolphin/90033003_285.0_288.0.wav,0,3.0,True,False,False,False,False,False,False,False
