SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,Class
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-57-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-57-24.wav,33.0,34.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-58-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-58-24.wav,8.0,8.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-58-24_12.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-58-24.wav,12.0,13.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-58-24_16.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-58-24.wav,16.0,17.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-58-24_25.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-58-24.wav,25.0,26.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-58-24_40.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-58-24.wav,40.0,41.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-59-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-59-24.wav,53.0,53.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-00-24_48.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-00-24.wav,48.0,49.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-00-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-00-24.wav,51.0,51.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-00-24_54.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-00-24.wav,54.0,54.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-01-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-01-24.wav,50.0,50.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-01-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-01-24.wav,57.0,57.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-05-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,0.0,0.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-05-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,7.0,7.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-05-24_12.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,12.0,13.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-05-24_16.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,16.0,18.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-05-24_24.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,24.0,26.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-05-24_40.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-05-24.wav,40.0,42.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-06-24_14.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-06-24.wav,14.0,15.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-06-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-06-24.wav,22.0,22.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-06-24_34.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-06-24.wav,34.0,35.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_05-07-24_16.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_05-07-24.wav,16.0,19.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-01-24_50.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-01-24.wav,50.0,51.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-03-24_5.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-03-24.wav,5.0,5.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-05-24_7.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-05-24.wav,7.0,8.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-05-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-05-24.wav,20.0,20.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-05-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-05-24.wav,23.0,24.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-14-24_17.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-14-24.wav,17.0,17.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-18-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-18-24.wav,52.0,52.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-33-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,10.0,10.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-33-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,13.0,13.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-33-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-33-24.wav,36.0,36.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-34-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-34-24.wav,4.0,4.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-34-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-34-24.wav,12.0,12.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-34-24_15.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-34-24.wav,15.0,16.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-39-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-39-24.wav,4.0,4.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-39-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-39-24.wav,42.0,42.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-44-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-44-24.wav,29.0,29.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-44-24_37.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-44-24.wav,37.0,37.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_08-47-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_08-47-24.wav,13.0,13.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-00-24_14.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-00-24.wav,14.0,15.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-08-24_35.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-08-24.wav,35.0,35.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-10-24_27.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-10-24.wav,27.0,28.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-17-24_35.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-17-24.wav,35.0,35.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-17-24_49.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-17-24.wav,49.0,49.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-20-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,11.0,11.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-20-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,20.0,20.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-20-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-20-24.wav,22.0,22.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-34-24_50.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-34-24.wav,50.0,52.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-36-24_20.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,20.0,24.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-36-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,58.0,59.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,4.0,4.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,8.0,8.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_23.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,23.0,27.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_34.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,34.0,37.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,39.0,39.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_42.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,42.0,48.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_50.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,50.0,55.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_0.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,0.0,4.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_29.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,29.0,30.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_38.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,38.0,45.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_48.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,48.0,52.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_54.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,54.0,57.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-39-24_24.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-39-24.wav,24.0,27.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-39-24_33.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-39-24.wav,33.0,45.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_7.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,7.0,9.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_11.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,11.0,14.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,22.0,22.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_49.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,49.0,3.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-52-24_30.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-52-24.wav,30.0,34.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-52-24_36.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-52-24.wav,36.0,40.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-52-24_56.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-52-24.wav,56.0,58.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_0.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,0.0,8.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,11.0,11.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_31.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,31.0,32.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_36.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,36.0,39.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,42.0,42.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_52.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,52.0,59.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-58-24_11.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-58-24.wav,11.0,12.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-58-24_17.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-58-24.wav,17.0,19.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-58-24_21.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-58-24.wav,21.0,32.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-59-24_43.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-59-24.wav,43.0,46.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-00-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-00-24.wav,36.0,36.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-42-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,31.0,31.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-42-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,33.0,34.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-45-24_49.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-45-24.wav,49.0,51.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-45-24_53.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-45-24.wav,53.0,57.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_20-01-24_51.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,51.0,53.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-00-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,40.0,40.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-00-24_46.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-00-24.wav,46.0,48.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-02-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,11.0,11.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-02-24_52.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-02-24.wav,52.0,52.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-05-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,19.0,19.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-05-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-05-24.wav,27.0,27.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-07-24_4.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,4.0,14.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-07-24_17.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-07-24.wav,17.0,17.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-10-24_30.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,30.0,32.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-10-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-10-24.wav,34.0,34.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_39.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,39.0,40.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_42.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,42.0,45.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_48.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,48.0,51.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-11-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-11-24.wav,54.0,55.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_11.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,11.0,13.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_18.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,18.0,21.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,23.0,23.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_25.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,25.0,30.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_32.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,32.0,39.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-12-24_58.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-12-24.wav,58.0,5.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-24-24_44.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-24-24.wav,44.0,46.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-30-24_35.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-30-24.wav,35.0,57.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,0.0,0.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_3.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,3.0,9.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_12.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,12.0,14.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_16.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,16.0,23.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_25.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,25.0,26.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_29.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,29.0,33.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_35.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,35.0,37.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_40.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,40.0,41.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-31-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-31-24.wav,47.0,47.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-39-24_5.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,5.0,5.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_00-39-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_00-39-24.wav,13.0,13.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-00-24_31.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-00-24.wav,31.0,33.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-00-24_36.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-00-24.wav,36.0,37.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-00-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-00-24.wav,42.0,43.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-00-24_47.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-00-24.wav,47.0,48.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-00-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-00-24.wav,54.0,55.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-00-24_57.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-00-24.wav,57.0,58.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-01-24_1.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-01-24.wav,1.0,3.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-01-24_5.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-01-24.wav,5.0,14.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-01-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-01-24.wav,43.0,43.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_01-36-24_52.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_01-36-24.wav,52.0,53.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_02-57-24_16.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,16.0,22.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_02-57-24_24.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,24.0,27.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_02-57-24_31.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,31.0,33.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_02-57-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,42.0,42.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_02-57-24_52.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_02-57-24.wav,52.0,59.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_05-21-24_41.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_05-21-24.wav,41.0,42.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-16-24_0.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,0.0,2.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-16-24_5.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,5.0,18.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-16-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,26.0,26.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-16-24_29.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,29.0,30.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-16-24_35.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,35.0,47.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-16-24_56.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-16-24.wav,56.0,58.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-17-24_3.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-17-24.wav,3.0,10.0,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-29_14-17-24_12.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-29_14-17-24.wav,12.0,14.0,Toque
