SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,StartSample,EndSample,Class
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_51.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,51.0,52.0,13056001,13568000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,54.0,55.0,13824001,14336000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-19-24_58.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-19-24.wav,58.0,58.0,14848001,15104000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_2.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,2.0,3.0,512001,1024000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,7.0,7.0,1792001,2048000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_17.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,17.0,18.0,4352001,4864000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,26.0,26.0,6656001,6912000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_29.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,29.0,31.0,7424001,8192000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,33.0,34.0,8448001,8960000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,43.0,43.0,11008001,11264000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-20-24_44.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,44.0,49.0,11264001,12800000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_48.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,48.0,49.0,12288001,12800000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,51.0,51.0,13056001,13312000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-20-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,53.0,53.0,13568001,13824000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-20-24_56.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-20-24.wav,56.0,59.0,14336001,15360000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-21-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-21-24.wav,12.0,12.0,3072001,3328000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-21-24_59.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-21-24.wav,59.0,59.0,15104001,15360000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-25-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-25-24.wav,55.0,55.0,14080001,14336000,CLICK
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_00-26-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-26-24.wav,10.0,10.0,2560001,2816000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_00-27-24_11.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-27-24.wav,11.0,15.0,2816001,4096000,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_00-27-24_16.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-27-24.wav,16.0,40.0,4096001,10496000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-27-24_35.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-27-24.wav,35.0,35.0,8960001,9216000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-30-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-30-24.wav,40.0,40.0,10240001,10496000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-30-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-30-24.wav,58.0,59.0,14848001,15360000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-32-24_7.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,7.0,9.0,1792001,2560000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-32-24_12.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,12.0,16.0,3072001,4352000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,20.0,20.0,5120001,5376000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,27.0,27.0,6912001,7168000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,36.0,36.0,9216001,9472000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,40.0,40.0,10240001,10496000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-32-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,44.0,44.0,11264001,11520000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-32-24_49.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,49.0,54.0,12544001,14080000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-28_00-32-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,54.0,55.0,13824001,14336000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/UNKNOWN7_EXPLOSION/channelA_2024-05-28_00-32-24_54.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-32-24.wav,54.0,55.0,13824001,14336000,UNKNOWN7_EXPLOSION
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-34-24_2.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,2.0,5.0,512001,1536000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-34-24_9.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,9.0,10.0,2304001,2816000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-34-24_17.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,17.0,18.0,4352001,4864000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-34-24_31.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,31.0,32.0,7936001,8448000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-34-24_33.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,33.0,33.0,8448001,8704000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-34-24_41.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-34-24.wav,41.0,41.0,10496001,10752000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-35-24_1.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-35-24.wav,1.0,2.0,256001,768000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-35-24_16.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-35-24.wav,16.0,18.0,4096001,4864000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-35-24_38.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-35-24.wav,38.0,40.0,9728001,10496000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_00-35-24_41.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-35-24.wav,41.0,41.0,10496001,10752000,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_00-35-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-35-24.wav,51.0,51.0,13056001,13312000,Golpe
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-36-24_15.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-36-24.wav,15.0,15.0,3840001,4096000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-36-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-36-24.wav,16.0,16.0,4096001,4352000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-36-24_20.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-36-24.wav,20.0,22.0,5120001,5888000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-36-24_26.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-36-24.wav,26.0,27.0,6656001,7168000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-36-24_30.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-36-24.wav,30.0,31.0,7680001,8192000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-36-24_32.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-36-24.wav,32.0,34.0,8192001,8960000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-28_00-37-24_6.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,6.0,7.0,1536001,2048000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-37-24_10.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,10.0,10.0,2560001,2816000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-37-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,16.0,16.0,4096001,4352000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-37-24_18.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,18.0,19.0,4608001,5120000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-37-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,23.0,23.0,5888001,6144000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-37-24_25.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,25.0,28.0,6400001,7424000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-37-24_31.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,31.0,33.0,7936001,8704000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-37-24_36.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,36.0,37.0,9216001,9728000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-37-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-37-24.wav,39.0,39.0,9984001,10240000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-41-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,28.0,28.0,7168001,7424000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-41-24_32.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,32.0,32.0,8192001,8448000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-41-24_36.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,36.0,37.0,9216001,9728000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-41-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,40.0,40.0,10240001,10496000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-41-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,43.0,43.0,11008001,11264000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-41-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,46.0,46.0,11776001,12032000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-41-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-41-24.wav,57.0,57.0,14592001,14848000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-42-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-42-24.wav,23.0,24.0,5888001,6400000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-42-24_32.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-42-24.wav,32.0,32.0,8192001,8448000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-42-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-42-24.wav,40.0,40.0,10240001,10496000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-42-24_50.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-42-24.wav,50.0,51.0,12800001,13312000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-44-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-44-24.wav,39.0,39.0,9984001,10240000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-44-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-44-24.wav,43.0,43.0,11008001,11264000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-44-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-44-24.wav,53.0,53.0,13568001,13824000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-45-24_18.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,18.0,22.0,4608001,5888000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,44.0,44.0,11264001,11520000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-45-24_45.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,45.0,45.0,11520001,11776000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,53.0,53.0,13568001,13824000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,56.0,56.0,14336001,14592000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-45-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,56.0,56.0,14336001,14592000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-45-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,58.0,59.0,14848001,15360000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-45-24_59.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-45-24.wav,59.0,59.0,15104001,15360000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-46-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-46-24.wav,3.0,3.0,768001,1024000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-28_00-46-24_3.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-46-24.wav,3.0,3.0,768001,1024000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-46-24_7.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-46-24.wav,7.0,9.0,1792001,2560000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_00-46-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-46-24.wav,13.0,13.0,3328001,3584000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-46-24_21.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-46-24.wav,21.0,23.0,5376001,6144000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-47-24_59.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-47-24.wav,59.0,59.0,15104001,15360000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-49-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-49-24.wav,7.0,7.0,1792001,2048000,CLICK
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_00-49-24_34.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-49-24.wav,34.0,59.0,8704001,15360000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-49-24_45.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-49-24.wav,45.0,50.0,11520001,13056000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-49-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-49-24.wav,53.0,53.0,13568001,13824000,CLICK
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_00-51-24_2.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-51-24.wav,2.0,2.0,512001,768000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-28_00-51-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-51-24.wav,12.0,12.0,3072001,3328000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-51-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-51-24.wav,13.0,13.0,3328001,3584000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-51-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-51-24.wav,22.0,22.0,5632001,5888000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_00-51-24_54.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-51-24.wav,54.0,54.0,13824001,14080000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-52-24_0.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,0.0,2.0,1,768000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-52-24_18.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,18.0,18.0,4608001,4864000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-52-24_25.0_25.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,25.0,25.0,6400001,6656000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-52-24_35.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,35.0,37.0,8960001,9728000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-52-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,36.0,36.0,9216001,9472000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-52-24_45.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,45.0,46.0,11520001,12032000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-52-24_48.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,48.0,48.0,12288001,12544000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_00-52-24_53.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-52-24.wav,53.0,54.0,13568001,14080000,Golpe
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-53-24_19.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-53-24.wav,19.0,19.0,4864001,5120000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-53-24_41.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-53-24.wav,41.0,41.0,10496001,10752000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-54-24_1.0_1.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,1.0,1.0,256001,512000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_00-54-24_9.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,9.0,9.0,2304001,2560000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-54-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,13.0,13.0,3328001,3584000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-54-24_14.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,14.0,15.0,3584001,4096000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-54-24_28.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,28.0,31.0,7168001,8192000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-54-24_34.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,34.0,41.0,8704001,10752000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-54-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,36.0,36.0,9216001,9472000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-54-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,44.0,44.0,11264001,11520000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_00-54-24_48.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-54-24.wav,48.0,50.0,12288001,13056000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-55-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-55-24.wav,8.0,8.0,2048001,2304000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_00-55-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-55-24.wav,23.0,23.0,5888001,6144000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_00-55-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-55-24.wav,26.0,26.0,6656001,6912000,CLICK
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_00-55-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-55-24.wav,27.0,27.0,6912001,7168000,Golpe
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_00-55-24_30.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_00-55-24.wav,30.0,30.0,7680001,7936000,Toque
